borough,numunits,stories,housewgt,sequenceno,cd,unitflr2,regext,housing,extwin4_2,extflr5_2,intcrack2,inthole2,intpeel_cat,intleak2,board2,struct,old,rodent2,dilap
1,11,5,191.49159,321946,2,7,1,4,0,0,0,0,0,0,0,1,0,1,0
1,11,5,199.06643,951270,2,7,1,4,0,0,0,0,0,0,0,0,0,0,0
1,11,5,241.73771,196471,2,7,1,4,0,0,0,0,0,0,0,1,0,0,0
1,11,5,169.61091,695436,2,7,,4,0,0,,,,,0,,0,,0
1,10,4,199.06643,796744,2,5,1,2,0,0,0,0,0,0,0,0,1,1,0
1,10,4,199.06643,806946,2,5,1,2,0,0,0,0,0,0,0,1,1,1,0
1,10,4,130.25673,499835,2,5,1,2,0,0,1,0,1,0,0,1,1,1,0
1,10,4,186.57207,212224,2,4,1,2,0,1,1,0,0,1,0,0,1,1,1
1,9,4,249.15661,205044,2,5,1,2,0,1,0,0,0,0,0,0,1,0,1
1,10,4,173.35316,987916,2,4,1,2,0,1,0,0,0,1,0,0,1,0,1
1,10,4,130.25673,716264,2,5,1,2,0,1,1,1,0,1,0,0,1,1,1
1,11,5,189.75237,374350,2,2,0,2,0,0,0,0,0,0,0,1,1,1,0
1,11,5,130.25673,507465,2,3,0,2,0,0,1,1,2,1,0,1,1,1,0
1,11,5,130.25673,900726,2,3,0,2,0,1,1,1,1,1,0,1,1,1,1
1,11,5,189.75237,388174,2,3,0,2,0,0,1,1,2,1,1,0,1,1,0
1,1,1,195.11454,628959,2,2,1,3,0,0,0,0,0,0,0,0,1,0,0
1,3,1,169.61091,532048,2,2,0,3,0,0,0,0,0,1,0,0,1,1,0
1,3,1,201.90593,262491,2,2,1,3,0,0,0,0,0,0,0,0,1,1,0
1,3,1,173.35316,394618,2,2,0,3,0,0,0,0,2,0,0,1,1,0,0
1,10,4,189.75237,634093,2,2,1,2,0,0,0,1,0,0,0,1,1,1,0
1,10,4,199.06643,333600,2,3,0,2,0,0,1,1,2,0,1,1,1,1,0
1,10,4,189.75237,781693,2,3,1,2,0,0,0,0,2,1,0,1,1,0,0
1,10,4,189.75237,871918,2,3,0,2,0,0,0,0,0,0,0,1,1,1,0
1,12,7,199.06643,406218,2,4,1,2,0,0,0,0,0,0,0,0,1,0,0
1,12,6,189.75237,322399,2,4,1,2,0,0,0,0,0,0,0,1,1,0,0
1,12,7,201.90593,542361,2,5,0,2,0,0,0,0,1,0,0,0,1,0,0
1,11,5,191.49159,207517,2,5,1,2,0,0,0,0,0,1,0,0,0,0,0
1,11,5,130.25673,47233,2,6,,2,0,0,1,0,0,0,0,0,0,1,0
1,11,5,130.25673,651630,2,6,,2,0,0,,,,,0,,0,,0
1,11,5,199.06643,209465,2,6,1,2,0,0,0,0,0,0,1,0,0,1,0
1,10,4,186.57207,930982,2,4,0,2,0,1,1,1,2,0,1,0,1,1,1
1,10,4,199.06643,104838,2,5,0,2,0,1,1,1,1,0,1,0,1,1,1
1,10,4,213.63450,831061,2,5,1,2,0,0,0,0,0,0,0,0,1,1,0
1,10,4,182.99832,31195,2,6,1,2,0,0,0,0,0,0,0,1,1,0,0
1,10,4,186.57207,106228,2,6,1,2,0,0,0,0,0,0,0,1,1,0,0
1,10,4,218.46151,233065,2,2,0,2,0,0,0,0,0,0,0,1,1,0,0
1,10,4,130.25673,166657,2,2,,2,0,0,0,0,,0,0,1,1,0,0
1,10,4,218.46151,908330,2,3,1,4,0,0,0,0,0,0,0,1,1,0,0
1,11,4,249.15661,356145,2,3,1,4,0,0,0,0,0,1,1,1,1,0,0
1,11,4,235.29088,530452,2,3,1,4,0,0,0,0,0,0,0,1,1,0,0
1,11,4,189.75237,698215,2,4,1,2,0,0,0,0,0,1,1,1,1,1,0
1,10,4,130.25673,31533,2,4,,2,0,0,0,1,1,1,1,0,1,1,0
1,11,4,172.33043,74481,2,5,1,2,0,0,1,1,2,0,0,0,1,1,0
1,12,6,189.75237,630496,2,8,,3,0,0,0,0,0,0,0,0,0,0,0
1,12,6,201.90593,930005,2,8,1,3,0,0,0,0,0,0,0,0,0,0,0
1,12,6,199.06643,110318,2,8,1,4,0,0,1,0,0,0,0,0,0,0,0
1,12,6,130.25673,335023,2,8,,3,0,0,,,,,0,,0,,0
1,10,4,249.15661,340756,2,5,1,2,0,0,0,0,0,0,0,0,1,1,1
1,10,4,201.90593,500514,2,5,1,2,0,0,0,0,0,0,0,0,1,1,1
1,10,4,130.25673,876607,2,5,1,2,0,0,0,0,0,0,0,1,1,1,1
1,10,4,191.49159,616342,2,5,1,2,0,0,0,0,0,0,0,1,1,1,1
1,10,4,191.49159,238317,2,1,,2,0,0,1,0,1,1,0,0,1,1,0
1,10,4,218.46151,42716,2,2,1,2,0,0,0,0,0,1,0,1,1,1,0
1,10,5,191.49159,342301,2,2,1,2,0,0,0,0,0,0,0,0,1,1,0
1,10,5,130.25673,3267,2,2,,2,0,0,,,,,0,,1,,0
1,10,4,199.06643,69615,2,3,1,2,0,0,0,0,0,0,0,0,1,0,0
1,10,4,201.90593,233316,2,3,1,2,0,0,0,0,0,1,0,0,1,1,0
1,10,4,130.25673,883382,2,3,0,2,0,0,0,0,0,0,0,0,1,1,0
1,10,4,201.90593,971190,2,4,0,2,0,0,0,0,0,1,0,1,1,1,0
1,10,5,130.25673,205413,2,7,0,2,0,0,0,0,0,0,0,1,1,0,0
1,10,5,130.25673,467854,2,7,0,2,0,0,0,0,0,0,0,1,1,0,0
1,10,5,249.15661,655109,2,7,1,2,0,,0,0,0,0,0,1,1,0,0
1,3,1,213.63450,810833,2,2,0,4,0,,0,0,0,0,0,0,1,0,0
1,3,1,201.90593,531438,2,3,0,3,0,,0,0,0,0,0,0,1,1,0
1,11,4,130.25673,165266,2,2,0,2,0,0,1,0,1,0,0,0,1,1,0
1,11,5,241.73771,584464,2,2,0,2,0,0,0,0,2,1,0,0,1,1,0
1,10,4,235.29088,119149,2,3,1,2,0,0,0,0,0,0,0,1,1,0,1
1,10,4,130.25673,314986,2,,1,2,0,0,0,0,0,0,0,1,1,1,1
1,10,4,182.99832,609508,2,4,1,2,0,0,1,0,1,1,0,0,1,1,1
1,11,4,130.25673,283625,2,3,1,4,0,1,0,0,0,0,1,0,0,1,1
1,11,4,189.75237,7721,2,3,,4,0,1,0,0,0,0,0,0,0,0,1
1,11,4,191.49159,331314,2,3,,4,0,1,0,0,0,0,0,0,0,1,1
1,11,4,199.06643,908274,2,3,1,4,0,1,1,,0,0,0,0,0,1,1
1,10,5,241.73771,813178,2,4,1,4,0,0,0,0,0,0,0,1,1,1,0
1,10,4,241.73771,213598,2,4,0,4,0,0,0,0,0,0,1,0,1,1,0
1,10,5,241.73771,383417,2,4,1,4,0,0,0,0,0,0,0,0,1,0,0
1,10,5,186.57207,698569,2,4,,4,0,0,,,,,0,,1,,0
1,12,6,189.75237,584560,2,7,1,1,0,0,0,0,0,0,0,0,0,0,0
1,12,6,199.06643,130459,2,7,1,1,0,0,0,0,0,0,0,0,0,0,0
1,12,6,189.75237,156947,2,7,1,1,,,0,0,0,0,0,0,0,0,
1,12,6,130.25673,74658,2,7,0,1,0,0,0,0,1,0,0,1,0,1,0
1,11,5,182.99832,279439,2,5,0,4,0,0,0,0,0,1,0,1,1,1,0
1,12,5,182.99832,616598,2,5,,4,0,0,0,0,0,1,0,1,1,1,0
1,12,5,186.57207,275362,2,5,1,4,0,0,0,0,0,0,0,1,1,1,0
1,11,5,183.94362,171967,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0
1,11,5,189.75237,728097,2,3,1,1,0,0,0,0,0,1,0,1,0,0,0
1,11,5,218.46151,848142,2,3,1,1,0,0,0,0,0,0,0,1,0,0,0
1,11,5,130.25673,497884,2,3,1,1,0,0,0,0,0,1,0,1,0,0,0
1,9,4,213.63450,928883,2,4,,2,0,0,0,0,0,0,1,0,1,0,1
1,9,4,130.25673,858329,2,4,1,2,0,0,1,1,1,0,1,0,1,1,1
1,9,4,186.57207,541712,2,5,1,2,0,0,0,0,0,1,1,1,1,1,1
1,9,4,186.57207,839508,2,5,1,2,0,0,0,0,0,0,0,1,1,0,1
1,11,5,189.75237,926746,2,3,1,1,0,0,1,0,2,1,0,0,0,1,0
1,11,5,130.25673,766829,2,3,1,1,0,0,0,0,0,0,0,1,0,0,0
1,11,5,199.06643,567793,2,4,1,1,0,0,1,0,2,1,0,0,0,1,0
1,11,5,199.06643,235087,2,3,1,1,0,0,0,0,0,0,0,1,0,0,0
1,12,6,199.06643,704822,2,8,1,1,0,0,0,0,0,1,0,1,0,1,0
1,12,6,213.63450,78738,2,8,1,1,0,0,0,0,0,0,0,0,0,0,0
1,12,6,189.75237,657459,2,8,1,1,0,0,0,,0,0,0,0,0,0,0
1,12,6,249.15661,910944,2,8,1,1,0,0,0,0,0,1,0,0,0,0,0
1,12,6,201.90593,392899,2,8,1,1,0,0,0,0,0,0,0,1,0,0,0
1,12,6,199.06643,367701,2,8,1,1,0,0,0,0,0,0,0,0,0,0,0
1,12,6,182.99832,915821,2,8,0,1,0,0,0,0,0,0,0,1,0,0,0
1,12,6,189.75237,403202,2,8,0,1,0,0,1,0,1,1,0,1,0,0,0
1,12,7,241.73771,734877,2,8,1,1,0,0,1,0,2,1,0,1,0,1,0
1,12,7,241.73771,657331,2,8,1,1,0,0,1,0,2,1,0,0,0,1,0
1,12,7,130.25673,280905,2,8,,1,0,0,,,,,0,,0,,0
1,12,7,201.90593,320303,2,8,0,1,0,0,0,0,0,1,0,0,0,0,0
1,10,5,182.99832,514800,2,7,,2,0,0,0,0,0,0,0,0,0,0,0
1,10,5,182.99832,115383,2,7,0,2,0,0,0,0,0,0,0,0,0,1,0
1,10,5,201.90593,649030,2,3,0,2,0,0,0,0,0,0,0,0,0,1,0
1,10,5,186.57207,932327,2,3,0,2,0,0,0,0,0,0,0,0,0,1,0
1,8,4,191.49159,734422,2,6,0,2,0,1,0,0,0,0,0,0,1,1,0
1,8,4,241.73771,416003,2,,0,2,0,1,1,0,0,0,0,0,1,1,1
1,11,5,182.99832,669769,2,4,,1,0,0,1,0,0,0,0,0,0,1,0
1,11,5,189.75237,6673,2,4,1,1,0,0,0,0,0,1,0,1,0,0,0
1,11,5,235.29088,592655,2,4,1,1,0,1,0,0,0,0,0,0,0,1,1
1,11,5,182.99832,16948,2,5,1,1,0,1,0,0,0,0,0,0,0,0,1
1,12,7,182.99832,504915,2,3,1,1,0,1,0,0,0,1,0,0,0,0,1
1,12,7,199.06643,859092,2,3,0,1,0,1,1,,1,1,0,0,0,1,1
1,12,7,201.90593,97372,2,3,1,1,0,1,0,0,0,0,1,0,0,0,1
1,11,6,172.33043,213789,2,3,,1,0,1,0,0,0,0,0,1,0,0,1
1,12,6,186.57207,805363,2,4,1,1,0,0,0,0,1,1,0,0,0,0,0
1,12,6,199.06643,706716,2,6,1,1,0,0,0,0,0,0,0,0,0,0,0
1,12,6,186.57207,459514,2,7,1,1,0,0,0,0,2,1,0,1,0,1,0
1,12,6,130.25673,969708,2,7,1,1,0,0,1,0,1,0,0,0,0,0,0
1,12,7,189.75237,55466,2,7,1,1,0,0,1,0,2,1,0,0,0,0,0
1,12,7,130.25673,928268,2,7,0,1,0,0,0,0,2,1,0,0,0,1,0
1,12,7,201.90593,464406,2,7,0,1,0,0,0,0,2,1,0,0,0,0,0
1,12,7,189.75237,979011,2,7,0,1,0,0,1,0,2,1,0,0,0,1,0
1,11,5,189.75237,628849,2,4,1,4,0,0,0,0,0,0,0,1,0,0,0
1,12,5,218.46151,90557,2,4,1,4,0,0,0,0,0,0,0,1,0,0,0
1,10,5,189.75237,350435,2,4,1,4,0,0,0,0,0,0,0,1,0,0,0
1,11,5,241.73771,270564,2,4,1,4,0,0,0,0,0,0,0,1,0,1,0
1,12,5,218.46151,850936,2,5,,4,0,0,0,0,0,0,0,1,0,0,0
1,12,5,218.46151,318379,2,5,1,4,0,0,0,0,0,0,0,1,0,1,0
1,12,5,218.46151,231791,2,5,,4,0,0,,,,,0,,0,,0
1,1,1,192.07356,538085,3,2,,3,0,0,,,,,0,,1,,0
1,1,1,171.05256,162028,3,2,1,3,0,,0,0,0,0,0,0,1,1,0
1,1,1,171.05256,995827,3,2,0,3,0,0,0,0,0,0,1,1,1,0,0
1,12,7,192.07356,735248,3,7,1,3,0,0,0,0,0,0,0,1,0,0,0
1,12,7,231.75050,782038,3,7,,3,0,0,,,,,0,,0,,0
1,12,7,176.55067,268390,3,7,,3,0,0,,,,,0,,0,,0
1,12,7,226.18077,911819,3,7,0,3,0,0,0,0,0,0,0,1,0,0,0
1,12,7,192.07356,637574,3,8,1,3,0,0,0,0,0,0,0,1,0,1,0
1,12,7,192.07356,855790,3,8,0,3,0,0,0,0,0,0,0,1,0,0,0
1,12,7,171.47536,144620,3,8,0,3,0,0,1,0,2,1,0,1,0,0,0
1,12,7,185.82033,972938,3,8,0,3,0,0,0,0,0,0,0,1,0,0,0
1,10,3,185.82033,84908,3,4,1,2,0,0,0,0,1,0,0,0,1,1,0
1,10,4,185.82033,393356,3,4,0,2,0,0,0,0,0,0,0,1,1,0,0
1,10,4,164.73271,5234,3,4,1,2,0,0,0,0,0,0,0,1,1,1,0
1,10,4,185.82033,205186,3,5,1,2,0,0,0,0,0,1,1,1,1,0,0
1,5,2,176.55067,490405,3,2,,4,0,0,,,,,0,,1,,0
1,5,2,176.55067,708380,3,3,0,4,0,0,0,0,0,0,0,1,1,0,0
1,5,1,185.82033,698922,3,3,0,3,0,0,0,0,0,0,0,1,1,0,0
1,5,2,164.73271,894963,3,2,1,4,0,0,0,0,0,0,0,1,1,0,0
1,12,7,176.55067,312544,3,7,1,4,0,0,0,0,0,0,0,1,0,0,0
1,12,7,176.55067,427286,3,7,1,4,0,0,0,0,0,0,0,1,0,0,0
1,12,7,176.55067,570953,3,7,1,4,0,0,0,0,0,0,0,1,0,0,0
1,12,7,176.55067,946647,3,7,1,3,0,0,0,0,0,0,0,1,0,0,0
1,10,4,226.18077,920866,3,2,,2,0,0,,,,,0,,1,,0
1,10,4,175.92482,56229,3,4,0,2,0,1,1,1,1,0,0,0,1,0,0
1,10,4,181.74334,169464,3,5,0,2,0,1,0,0,0,0,0,0,1,1,0
1,10,4,176.55067,232608,3,5,0,2,0,1,0,0,0,1,0,0,1,0,0
1,11,5,176.55067,847905,3,2,0,2,0,0,0,0,0,1,1,1,1,0,0
1,11,5,180.68114,640004,3,2,0,2,0,0,0,0,0,0,1,0,1,1,0
1,7,3,172.33043,886687,3,2,0,2,0,0,1,0,0,0,0,0,1,1,0
1,7,3,180.68114,574764,3,2,1,2,0,0,0,0,0,0,0,1,1,0,0
1,7,3,176.55067,878330,3,5,0,2,0,0,1,1,0,0,0,0,1,0,0
1,5,1,175.92482,198396,3,3,0,4,0,0,0,0,0,0,0,0,1,0,0
1,3,1,176.55067,461130,3,2,1,3,0,,0,0,0,0,0,1,1,0,1
1,3,1,183.83361,145730,3,3,1,4,0,,0,0,0,0,0,1,1,0,1
1,3,1,164.73271,909166,3,2,0,3,0,0,0,,0,0,0,0,1,0,0
1,9,4,176.55067,370604,3,5,1,2,1,0,1,0,2,1,0,0,1,1,1
1,9,4,183.83361,102293,3,5,1,2,1,0,1,0,1,0,1,0,1,1,1
1,9,4,180.54541,394470,3,6,1,2,1,0,0,0,0,1,0,0,1,1,1
1,9,4,180.68114,582024,3,6,1,2,1,0,0,0,0,1,0,0,1,1,1
1,12,5,185.82033,233556,3,7,0,2,1,1,1,0,2,1,1,0,1,1,1
1,11,5,198.27480,629517,3,7,0,2,0,0,1,1,0,1,0,0,1,1,0
1,11,5,185.82033,824513,3,7,0,2,1,1,1,0,,0,1,0,1,1,0
1,11,5,176.55067,594792,3,7,0,2,0,0,0,0,0,0,0,0,1,0,0
1,11,5,193.74626,131234,3,6,0,2,0,0,0,0,0,0,0,1,1,1,0
1,11,5,175.92482,752592,3,6,0,2,0,0,0,0,0,0,0,1,1,0,0
1,11,5,183.83361,218420,3,6,,2,0,0,0,0,0,0,0,1,1,0,0
1,11,5,180.54541,180406,3,6,0,2,0,0,0,0,1,0,0,0,1,1,0
1,11,5,198.27480,537476,3,5,,2,0,0,0,0,0,1,0,0,1,1,0
1,12,5,181.74334,857600,3,5,0,2,0,0,1,0,1,1,0,0,1,0,0
1,12,5,176.55067,486806,3,5,0,2,0,0,0,0,0,0,0,0,1,0,0
1,12,5,181.74334,481391,3,5,1,2,0,0,1,0,2,0,0,0,1,1,0
1,7,3,198.27480,143411,3,3,1,2,0,0,0,0,0,0,1,0,1,1,0
1,7,3,175.92482,657444,3,4,1,2,0,0,0,0,1,1,1,1,1,0,0
1,7,2,198.27480,385416,3,4,1,2,0,0,0,0,0,,1,1,1,1,0
1,7,3,241.73771,921805,3,5,1,2,0,0,0,0,0,0,1,0,1,0,0
1,8,2,185.82033,174445,3,3,0,2,0,0,0,0,0,0,0,0,1,0,0
1,5,2,192.07356,986249,3,2,0,3,0,0,0,0,0,0,1,1,1,0,0
1,5,2,164.73271,221737,3,3,0,4,0,0,0,0,0,0,1,1,1,0,0
1,12,5,185.82033,105957,3,7,0,2,0,0,1,0,,1,0,0,1,1,0
1,12,5,241.73771,934647,3,7,,4,1,1,0,0,0,0,0,0,1,1,1
1,12,5,231.75050,293339,3,7,1,3,0,0,1,1,1,0,0,0,1,1,0
1,12,5,164.73271,243005,3,7,1,4,1,1,1,0,0,0,0,0,1,1,1
1,10,5,164.73271,21159,3,2,1,2,0,0,1,1,2,1,0,0,1,1,0
1,10,5,164.73271,892949,3,3,1,2,0,0,1,0,2,1,0,0,1,0,0
1,10,5,185.82033,413079,3,3,0,2,0,0,0,0,1,1,0,0,1,1,0
1,10,5,176.55067,740207,3,3,0,2,0,0,1,1,,1,0,0,1,1,0
1,6,3,171.79129,870659,3,5,0,4,0,0,0,0,0,0,0,1,1,1,0
1,6,3,247.89078,276851,3,3,0,4,0,0,0,0,0,0,1,0,1,1,0
1,11,5,180.54541,486384,3,7,0,2,0,0,0,0,0,1,0,0,1,0,0
1,11,5,198.27480,284723,3,7,0,2,0,0,0,0,0,0,1,0,1,0,0
1,11,5,176.55067,12155,3,7,,2,0,0,0,0,0,0,0,1,1,0,0
1,11,5,164.73271,384413,3,7,1,2,0,0,0,1,0,0,1,0,1,0,0
1,10,5,176.55067,280248,3,3,1,2,0,0,0,0,0,0,0,1,1,0,0
1,11,5,176.55067,153683,3,4,0,2,0,0,0,0,2,1,0,0,1,0,0
1,10,5,164.73271,825486,3,4,1,2,0,1,0,0,0,0,0,0,1,1,0
1,10,5,176.55067,580954,3,4,1,2,0,0,1,0,0,0,0,1,1,0,0
1,7,4,180.68114,773048,3,4,1,2,0,0,1,0,1,1,0,1,1,0,0
1,8,4,183.83361,742189,3,4,,2,0,0,,,,,0,,1,,0
1,7,4,180.68114,628037,3,5,1,2,0,1,1,1,1,1,0,1,1,0,0
1,7,4,175.92482,804829,3,5,1,2,0,1,0,0,0,1,0,0,1,0,0
1,11,5,164.73271,454168,3,6,1,2,0,0,1,1,,1,0,0,1,1,0
1,10,5,175.92482,732574,3,6,,2,0,0,,,,,0,,1,,0
1,10,5,171.47536,90799,3,6,1,2,0,0,0,0,0,0,0,1,1,1,0
1,11,5,175.92482,549821,3,7,1,2,0,0,1,0,0,1,0,0,1,1,0
1,11,5,241.73771,849853,3,6,1,2,,,1,0,2,1,0,0,0,0,0
1,12,5,176.55067,374963,3,6,0,2,0,0,0,0,1,0,0,0,0,0,0
1,12,5,176.55067,324429,3,6,1,2,0,0,0,0,0,0,0,0,0,0,0
1,11,5,171.47536,691084,3,6,,2,0,0,,,,,0,,0,,0
1,10,5,198.27480,292702,3,3,1,2,0,0,0,0,0,1,0,1,1,1,0
1,10,5,180.68114,449182,3,3,1,2,0,0,0,0,0,1,0,1,1,0,0
1,10,5,185.82033,50792,3,3,0,2,0,0,1,1,0,1,1,0,1,0,0
1,10,4,164.73271,838941,3,3,1,2,0,0,0,1,1,0,1,0,1,1,0
1,6,4,164.73271,190436,3,3,,2,0,0,0,0,0,0,0,0,1,0,0
1,10,4,171.47536,707869,3,3,,2,0,0,,,,,0,,1,,0
1,10,4,181.74334,910092,3,3,1,2,0,0,0,0,0,0,0,0,1,0,0
1,10,4,180.68114,764010,3,3,,2,0,0,0,0,0,0,0,0,1,0,0
1,11,4,180.54541,167357,3,5,0,2,0,1,0,0,0,1,0,0,1,1,1
1,11,4,175.92482,19222,3,5,,2,0,1,0,1,0,1,0,0,1,1,1
1,11,4,193.74626,461294,3,6,,2,0,1,1,,1,1,0,0,1,0,1
1,11,4,164.73271,431758,3,6,0,2,0,1,1,1,1,0,1,0,1,1,1
1,6,1,185.82033,256979,3,2,0,4,0,0,0,0,0,0,1,1,1,0,0
1,6,1,185.82033,793079,3,3,0,4,0,0,1,0,1,0,0,0,1,0,0
1,11,4,180.54541,335945,3,4,0,2,0,0,0,0,0,0,0,0,1,1,1
1,10,2,198.27480,65351,3,4,0,2,1,0,0,0,1,0,0,0,1,1,1
1,11,4,241.73771,286521,3,4,,2,1,0,,,,,0,,1,,1
1,11,4,175.92482,527351,3,4,0,2,1,0,1,0,2,1,0,0,1,0,1
1,10,4,164.73271,411865,3,2,0,2,0,0,1,1,2,0,0,0,1,1,0
1,10,4,185.82033,52832,3,2,0,2,0,0,1,0,2,0,0,0,1,1,0
1,12,5,198.27480,775379,3,3,0,2,0,0,0,0,0,0,0,1,0,1,0
1,11,5,185.82033,268746,3,3,1,2,0,0,0,0,0,0,0,0,0,1,0
1,11,5,185.82033,315272,3,3,1,2,0,0,1,0,2,1,0,1,0,1,0
1,11,5,185.82033,525327,3,3,1,2,0,0,1,0,0,1,0,0,0,1,0
1,5,1,185.82033,508806,3,2,0,4,0,0,0,0,0,0,1,1,1,1,0
1,5,2,172.33043,209787,3,3,0,4,0,0,0,0,0,1,0,1,1,0,1
1,3,1,181.74334,208142,3,2,0,4,1,1,1,0,2,1,0,0,1,0,1
1,11,4,180.54541,549556,3,3,0,2,0,0,1,0,1,1,0,1,1,1,0
1,11,4,180.54541,562792,3,4,0,2,0,0,0,0,0,1,0,0,1,1,0
1,11,4,164.73271,56464,3,6,,2,0,0,,,,,0,,1,,0
1,11,4,185.82033,954237,3,6,1,2,0,0,0,0,0,0,0,0,1,1,0
1,10,4,176.55067,602585,3,5,0,1,0,0,1,0,0,0,0,0,1,0,0
1,10,4,164.73271,943151,3,6,1,1,0,0,0,0,0,1,0,0,1,0,0
1,10,4,180.54541,151221,3,6,1,1,0,0,1,0,2,0,0,0,1,0,0
1,10,4,183.83361,655671,3,6,1,1,0,0,1,0,2,1,0,1,1,1,0
1,10,4,180.68114,6959,3,5,0,2,1,0,1,1,2,0,0,0,1,1,1
1,10,4,198.27480,75363,3,5,1,2,0,0,0,0,,1,0,0,1,1,1
1,10,4,175.92482,393550,3,6,1,2,1,0,1,0,2,0,0,1,1,1,1
1,10,5,175.92482,962100,3,6,1,2,0,0,0,0,0,0,0,0,1,1,0
1,10,5,185.82033,959747,3,6,1,2,0,0,0,0,0,1,0,1,1,1,0
1,10,5,183.83361,541133,3,6,1,2,0,0,0,0,0,1,0,0,1,0,0
1,10,5,193.74626,634330,3,6,1,2,0,0,0,0,1,0,0,0,1,0,0
1,11,5,172.33043,929746,3,2,1,2,0,0,0,0,0,0,1,,1,1,0
1,10,4,175.92482,420596,3,2,0,2,0,0,1,1,2,1,0,0,1,1,0
1,11,4,183.83361,258301,3,2,,2,0,0,0,1,1,1,0,1,1,0,0
1,11,5,171.47536,786628,3,2,0,2,0,0,1,0,2,1,0,0,1,1,1
1,11,5,198.27480,263365,3,6,,4,0,1,0,0,0,0,0,0,1,0,1
1,10,5,180.54541,398215,3,6,0,4,0,1,1,1,1,0,0,0,1,1,1
1,10,5,172.33043,164019,3,6,0,4,0,1,0,0,0,0,0,0,1,1,1
1,5,2,164.73271,73669,3,3,,4,0,0,,,,,0,,0,,0
1,5,2,171.79129,501371,3,4,,4,0,0,,,,,0,,0,,0
1,5,2,185.82033,358448,3,2,0,4,0,0,0,0,0,0,0,0,0,0,0
1,5,2,180.54541,545156,3,4,,4,0,0,,,,,0,,0,,0
1,12,6,185.82033,977334,3,5,1,2,0,0,0,0,0,1,0,0,0,1,0
1,12,6,164.73271,204331,3,5,1,2,0,0,0,0,0,0,1,1,0,0,0
1,12,6,193.74626,141342,3,5,1,2,0,0,0,0,0,0,0,0,0,0,0
1,12,6,176.55067,91849,3,6,1,2,0,0,0,0,0,0,1,0,0,0,0
1,11,5,185.82033,880085,3,7,1,2,0,0,0,0,0,0,0,1,1,1,0
1,11,5,193.74626,151049,3,7,1,2,0,0,0,1,0,0,0,1,1,0,0
1,11,5,183.83361,435146,3,7,1,2,0,0,0,0,0,0,1,0,1,0,0
1,11,5,198.27480,636605,3,5,1,2,0,0,1,0,1,1,0,0,1,1,0
1,11,5,175.92482,79010,3,5,1,2,0,1,1,,2,1,0,0,1,1,0
1,11,5,164.73271,381591,3,5,0,2,0,0,1,1,1,1,0,0,1,1,0
1,11,5,193.74626,385525,3,5,1,2,0,1,1,1,1,1,0,1,1,0,0
1,10,5,180.54541,297288,3,2,1,2,0,0,0,0,0,1,0,0,1,1,0
1,10,5,198.27480,741286,3,2,1,2,0,0,0,0,0,0,0,1,1,1,0
1,11,5,198.27480,546391,3,2,,2,0,0,0,0,0,0,0,1,1,1,0
1,11,5,176.55067,752992,3,4,1,2,0,0,0,0,0,1,1,1,1,0,0
1,10,5,164.73271,847822,3,4,1,2,0,0,0,0,0,1,0,1,1,1,0
1,11,5,185.82033,920738,3,4,,2,0,0,,,,,0,,1,,0
1,11,5,176.55067,648910,3,4,,2,0,0,,,,,0,,1,,0
1,10,4,183.83361,305229,3,4,1,2,0,0,0,0,0,0,0,0,1,1,0
1,11,4,171.47536,604716,3,5,1,2,0,0,0,0,0,0,0,0,1,0,0
1,10,4,198.27480,408518,3,5,1,2,0,0,0,0,0,0,0,0,1,1,0
1,11,4,193.74626,802000,3,5,1,2,0,0,0,0,0,0,0,0,1,1,0
1,10,4,180.68114,484377,3,5,0,2,0,0,1,0,2,1,0,0,1,1,0
1,10,4,193.74626,242033,3,5,1,2,0,0,0,0,0,0,0,1,1,0,0
1,10,4,176.55067,274818,3,5,0,2,0,0,1,0,2,1,0,0,1,1,0
1,10,3,172.33043,252636,3,5,1,2,0,0,0,0,0,1,0,0,1,0,0
1,10,5,241.73771,848145,3,2,1,2,0,0,0,0,0,1,0,1,1,1,0
1,10,5,181.74334,56812,3,2,1,2,0,0,0,0,0,0,0,0,1,1,0
1,10,5,180.68114,278413,3,2,,2,0,0,0,0,0,0,0,0,1,1,0
1,10,5,183.83361,550228,3,2,0,2,0,0,0,0,0,1,1,0,1,1,0
1,11,4,198.27480,568968,3,4,1,2,0,0,0,0,0,1,0,0,1,1,0
1,11,5,175.92482,386966,3,4,1,2,0,0,0,0,0,0,0,1,1,1,0
1,11,5,176.55067,158991,3,4,1,2,0,0,0,1,0,1,0,0,1,1,0
1,11,5,180.68114,947489,3,5,1,2,0,1,1,1,1,1,0,0,1,1,1
1,11,5,241.73771,286010,3,5,1,2,0,1,0,1,0,1,0,0,1,1,1
1,11,5,185.82033,540063,3,5,0,2,0,1,1,0,1,0,0,0,1,1,1
1,11,5,180.54541,520963,3,5,0,2,0,1,1,1,1,0,0,0,1,1,1
1,10,4,171.47536,268862,3,6,0,2,0,1,0,0,1,1,0,0,1,0,0
1,10,4,183.83361,126025,3,6,,2,0,1,0,0,0,1,0,0,1,1,1
1,10,4,164.73271,317171,3,,,2,0,1,0,0,0,0,0,0,1,0,0
1,10,4,185.82033,318153,3,2,1,2,0,0,0,1,0,0,0,0,1,1,0
1,10,4,164.73271,765755,3,2,1,2,0,0,0,0,0,0,0,1,1,1,0
