"","y","dist100","arsenic","educ4","assoc"
"2470",1,0.163850002288818,1.02,3.5,1
"2471",1,0.482719993591309,0.56,3,0
"2472",1,0.293549995422363,1.27,1.25,0
"2473",1,0.316669998168945,1.87,1.25,1
"2474",1,0.191380004882812,1.18,4,0
"2475",1,0.494490013122559,1.6,3,1
"2476",1,0.29806999206543,1.31,2.5,1
"2477",1,0.598800010681152,1.28,1.25,1
"2478",1,0.847229995727539,0.8,3,1
"2479",1,0.934940032958984,2.08,3,0
"2480",1,1.14147003173828,2.16,3,1
"2481",1,0.834899978637695,1.07,3.5,0
"2482",1,0.66802001953125,1.94,1.25,1
"2483",1,0.217970008850098,0.83,0.75,0
"2484",1,0.265610008239746,1.25,2,0
"2485",0,0.0536299991607666,1.06,1,0
"2486",0,0.873239974975586,1.52,1.25,0
"2487",0,0.981149978637695,1.66,2.5,0
"2488",1,0.79593002319336,1.4,2.5,0
"2489",1,0.521500015258789,1.17,2.5,0
"2490",1,0.432480010986328,1.21,3,0
"2491",0,0.212169990539551,0.65,1.25,0
"2492",0,0.264109992980957,0.51,3,1
"2493",1,0.458559989929199,1.11,3.75,0
"2494",1,0.644739990234375,0.75,1.25,1
"2495",0,0.165230007171631,1.28,4,0
"2496",1,0.383390007019043,1.31,2.5,0
"2497",1,0.157569999694824,1.03,2.5,1
"2498",0,0.202530002593994,1.33,2,1
"2499",1,0.126420001983643,1.7,3,1
"2500",0,0.3007200050354,0.91,1.75,1
"2501",0,0.409129981994629,0.81,3,0
"2502",0,0.487610015869141,0.89,0.75,0
"2503",1,0.160690002441406,0.6,2.5,0
"2504",0,0.335480003356934,0.8,2,1
"2505",0,0.139460000991821,0.87,2.75,0
"2506",1,0.344650001525879,1.1,0.25,1
"2507",1,0.453959999084473,0.82,2.5,0
"2508",1,0.187250003814697,0.62,3.75,0
"2509",1,0.185809993743896,0.85,3.75,0
"2510",1,0.29632999420166,0.93,4.25,0
"2511",1,0.338790016174316,0.6,3.75,0
"2512",0,1.01900001525879,0.74,1.25,1
"2513",1,0.887809982299805,1.68,2,0
"2514",1,0.85063003540039,0.9,2,0
"2515",1,0.66338996887207,1.98,2.5,0
"2516",1,0.784290008544922,2.03,1.25,1
"2517",0,0.74572998046875,1.86,1.25,1
"2518",0,0.188209991455078,1.11,3.5,0
"2519",0,0.34742000579834,0.7,2.5,0
"2520",0,0.474059982299805,0.98,4,0
"2521",0,0.754130020141602,1.07,1.25,1
"2522",0,0.824029998779297,1.43,1.75,0
"2523",0,0.978489990234375,0.85,1.25,1
"2524",0,0.34390998840332,1.07,1.25,1
"2525",0,0.955739974975586,1.69,1.5,1
"2526",1,0.592099990844727,1.35,1.25,1
"2527",0,0.143629999160767,1.02,2,0
"2528",0,1.0966300201416,1.14,1.25,1
"2529",0,1.01964996337891,1.02,2,1
"2530",0,0.955989990234375,2.56,1.75,1
"2531",0,0.878529968261719,1.62,2,1
"2532",1,0.674550018310547,1.15,3,1
"2533",1,0.789869995117188,0.69,3.75,0
"2534",0,0.2830299949646,1.06,2,0
"2535",0,0.0472800016403198,0.98,0,1
"2536",0,0.225970001220703,1.15,1.25,1
"2537",0,0.330040016174316,1.36,3.75,0
"2538",0,0.365970001220703,1.04,2,0
"2539",1,0.332649993896484,1.5,0,1
"2540",1,0.476969985961914,1.19,3,0
"2541",0,0.637280006408691,1.22,0,0
"2542",0,1.25563003540039,0.83,1.25,1
"2543",0,1.12771003723145,0.65,1.25,0
"2544",0,1.06363998413086,0.98,1.25,0
"2545",1,0.927480010986328,0.58,3.75,1
"2546",0,0.728499984741211,0.52,1.25,0
"2547",0,0.740739974975586,1.38,1.5,0
"2548",1,0.0944400024414062,0.63,1.25,0
"2549",1,0.215930004119873,0.54,1.5,0
"2550",0,0.320260009765625,0.54,2.25,0
"2551",0,0.226669998168945,0.57,1.25,0
"2552",0,0.568709983825684,0.62,0,1
"2553",0,0.774990005493164,0.81,1.25,1
"2554",1,0.608629989624023,0.72,3.5,0
"2555",0,0.309120006561279,0.8,2.5,0
"2556",1,0.341669998168945,0.75,2,1
"2557",1,1.00315002441406,1.58,1.25,1
"2558",1,1.10008003234863,1.18,2.25,0
"2559",0,0.975139999389648,3.51,0,1
"2560",0,0.622869987487793,3.12,1,1
"2561",1,0.299150009155273,1.86,1.25,0
"2562",0,0.0828999996185303,2.27,1.25,1
"2563",0,0.257439994812012,2.77,1.25,1
"2564",0,0.500250015258789,1.63,1.75,1
"2565",1,0.453699989318848,1.5,1.75,0
"2566",1,0.206219997406006,1.11,2,0
"2567",1,0.209459991455078,0.86,1,0
"2568",1,0.409529991149902,1.05,1.5,1
"2569",1,0.296490001678467,1.33,2,0
"2570",1,0.486609992980957,1.28,1.5,0
"2571",1,0.574669990539551,0.89,1.5,0
"2572",1,0.321399993896484,1.03,1.25,0
"2573",1,0.62685001373291,0.63,1.75,0
"2574",0,0.695329971313477,1.05,1.75,1
"2575",0,0.721370010375977,1.64,2.25,1
"2576",1,0.698880004882812,2.93,1.25,0
"2577",1,0.887750015258789,1.77,3.75,0
"2578",1,1.04304000854492,2.81,1.75,0
"2579",1,0.832220001220703,3.77,1.75,1
"2580",1,0.26511999130249,0.85,1.5,0
"2581",1,0.365379981994629,2.74,3.5,0
"2582",1,0.0411299991607666,2.19,2.5,0
"2583",1,0.132410001754761,3.25,1.25,0
"2584",1,0.378800010681152,2.92,1.25,0
"2585",1,0.524770011901855,2.95,3.5,0
"2586",1,0.170429992675781,1.19,2,0
"2587",1,0.171539993286133,0.58,1.75,1
"2588",1,0.0554199981689453,0.78,2.5,1
"2589",1,0.161270008087158,0.58,1.5,1
"2590",1,0.232490005493164,2.69,1.75,1
"2591",1,0.26007999420166,1.66,1.5,1
"2592",1,0.220629997253418,1.83,3,0
"2593",1,0.275429992675781,1.76,2.5,0
"2594",1,0.136590003967285,2.91,1.5,1
"2595",1,0.145129995346069,3.22,3.75,0
"2596",1,0.0349900007247925,2.29,3,0
"2597",1,0.119320001602173,1.75,3.75,0
"2598",1,0.0869499969482422,2.33,2.5,0
"2599",1,0.100900001525879,2.73,3,0
"2600",1,0.20386999130249,1.3,4,0
"2601",1,0.184360008239746,1.84,2.5,0
"2602",1,0.265349998474121,1.6,3,0
"2603",1,0.216340007781982,1.56,1.75,0
"2604",1,0.253980007171631,3.11,1.75,0
"2605",1,0.218349990844727,2.78,1.25,1
"2606",1,0.361809997558594,4.35,2,0
"2607",1,0.311529998779297,4.07,1.75,0
"2608",1,0.349459991455078,3.31,2.5,0
"2609",1,0.344930000305176,0.93,2,1
"2610",1,0.34548999786377,3.03,2,1
"2611",1,0.162150001525879,5.19,1.25,0
"2612",1,0.285109996795654,5.04,1.25,1
"2613",0,0.371780014038086,0.56,1,1
"2614",0,0.443110008239746,0.56,1.25,0
"2615",0,0.393800010681152,1.64,0.25,1
"2616",1,0.26818000793457,1.2,0,0
"2617",0,0.148439998626709,0.57,0.25,1
"2618",0,0.286860008239746,1.7,1.25,0
"2619",0,0.705510025024414,1.29,1.25,0
"2620",1,0.0924199962615967,0.56,0,0
"2621",0,0.125410003662109,0.51,1.25,0
"2622",0,0.307159996032715,0.97,1.25,0
"2623",0,0.381319999694824,0.85,1.25,0
"2624",0,0.611269989013672,0.97,1.25,0
"2625",0,0.399850006103516,1.32,1.25,1
"2626",0,0.308309993743896,0.71,1.75,0
"2627",0,0.319099998474121,0.81,1.5,0
"2628",0,0.358199996948242,2.62,0.75,1
"2629",1,0.267150001525879,0.73,1,1
"2630",1,0.317119998931885,0.62,1,1
"2631",1,0.208780002593994,0.86,0,1
"2632",0,0.144890003204346,0.74,2,1
"2633",1,0.216730003356934,0.56,2,0
"2634",1,0.0819799995422363,0.51,0.75,1
"2635",1,0.107270002365112,1.2,1.5,1
"2636",1,0.129160003662109,3.35,1.75,0
"2637",0,0.08628999710083,0.56,1.75,1
"2638",1,0.204869995117188,0.61,3.25,0
"2639",1,0.153020000457764,0.8,2,0
"2640",0,0.159079999923706,0.69,1.75,1
"2641",0,0.112639999389648,0.73,1.25,1
"2642",1,0.258959999084473,2.78,1.75,1
"2643",1,0.206949996948242,1.71,1.25,1
"2644",1,0.347509994506836,0.66,3.25,0
"2645",1,0.587960014343262,0.75,1.75,1
"2646",1,0.488549995422363,0.86,1.5,1
"2647",1,0.339169998168945,1.01,1.75,1
"2648",1,0.36435001373291,1.02,1.25,1
"2649",1,0.09871000289917,1.33,1.5,1
"2650",1,0.418849983215332,0.53,1.25,1
"2651",0,0.309570007324219,0.6,1.5,0
"2652",0,1.09763999938965,0.63,2,1
"2653",0,1.08003997802734,0.54,1.25,1
"2654",1,1.04555999755859,0.66,1.5,1
"2655",1,0.721640014648438,1.49,2.5,0
"2656",1,0.265610008239746,0.8,3,1
"2657",1,0.43867000579834,0.68,2.5,0
"2658",1,0.551730003356934,0.89,1.75,0
"2659",1,0.446290016174316,2.19,2.5,0
"2660",1,0.313810005187988,0.63,3,0
"2661",1,1.16278999328613,2.1,1.75,1
"2662",1,1.78412002563477,1.63,3.5,0
"2663",1,1.29889007568359,1.45,2,1
"2664",1,0.135530004501343,1.11,3,0
"2665",1,0.255440006256104,1.51,2,1
"2666",1,0.399500007629395,2.38,3,0
"2667",1,0.369150009155273,2.5,3,0
"2668",0,0.379949989318848,1.43,2,0
"2669",1,0.597430000305176,0.78,1.5,1
"2670",0,0.707559967041016,0.65,1.5,1
"2671",0,0.0547800016403198,0.72,1.5,1
"2672",0,0.35007999420166,0.78,4,0
"2673",0,0.0988599967956543,0.57,1.25,0
"2674",1,0.26492000579834,0.63,1.25,1
"2675",0,0.348370018005371,0.53,1.25,1
"2676",1,0.057810001373291,2.69,2.5,0
"2677",0,0.105939998626709,2.6,1.75,1
"2678",0,0.23632999420166,2.95,3.75,0
"2679",0,0.404650001525879,1.46,3.75,0
"2680",0,0.344539985656738,1.39,2.5,0
"2681",0,0.209179992675781,0.73,2.5,1
"2682",0,0.190620002746582,0.6,2.5,1
"2683",1,0.768539962768555,3.56,2,0
"2684",0,0.59507999420166,1.5,1.5,1
"2685",1,0.469780006408691,0.64,1,0
"2686",1,0.144040002822876,0.62,1.25,0
"2687",0,0.104429998397827,1.39,0.75,1
"2688",1,0.309689998626709,1.66,1,0
"2689",1,0.57443000793457,2.22,1.25,0
"2690",0,0.285450000762939,3.77,1.5,1
"2691",0,0.51359001159668,3.26,0,0
"2692",1,0.532980003356934,3.87,2.5,0
"2693",1,0.167980003356934,3.97,1.25,0
"2694",0,1.48817993164062,2.04,1.25,1
"2695",0,0.548940010070801,0.95,1,1
"2696",1,0.549669990539551,2.16,1,1
"2697",1,0.584630012512207,0.98,1.75,1
"2698",1,0.417789993286133,0.9,0.75,1
"2699",1,0.0660400009155273,1.06,1.25,1
"2700",1,0.107299995422363,1.18,1.25,1
"2701",1,0.197600002288818,1.15,1.5,1
"2702",1,0.338380012512207,1.17,0,1
"2703",1,0.630449981689453,0.89,0.75,1
"2704",0,0.399169998168945,1.11,2,1
"2705",0,1.0733699798584,1.54,1.5,1
"2706",0,0.619199981689453,0.63,0,0
"2707",1,0.605009994506836,0.72,2.25,1
"2708",1,0.403419990539551,0.57,1.25,1
"2709",0,0.378359985351562,0.73,1.75,1
"2710",0,0.321230010986328,0.62,2.5,0
"2711",0,0.0564300012588501,0.59,3,0
"2712",0,0.128839998245239,0.85,1.5,1
"2713",1,0.255809993743896,4.28,3.5,0
"2714",0,0.846839981079102,0.69,1.75,1
"2715",0,0.065770001411438,0.57,1.75,0
"2716",0,0.240869998931885,0.72,2.5,0
"2717",0,0.226380004882812,0.74,1.75,1
"2718",0,0.299540004730225,0.86,1.75,0
"2719",1,0.06875,1.12,2,0
"2720",0,0.257240009307861,0.54,2,0
"2721",0,0.294979991912842,1.14,2.25,0
"2722",0,0.402789993286133,0.76,1.25,0
"2723",0,0.378289985656738,0.68,1.75,0
"2724",0,0.234899997711182,0.62,1.75,0
"2725",0,0.310330009460449,1.18,0,1
"2726",0,0.32101001739502,1.03,1.5,1
"2727",0,1.14000999450684,3.13,1.5,1
"2728",0,0.76177001953125,3.01,2,1
"2729",0,0.765699996948242,3.08,1.75,0
"2730",0,0.58898998260498,2.99,1,1
"2731",0,0.473839988708496,2.7,0.5,1
"2732",0,0.391559982299805,3.78,1.5,1
"2733",1,0.408339996337891,1.87,2.5,0
"2734",0,0.257049999237061,1.11,1.5,0
"2735",0,0.485839996337891,0.67,1.25,0
"2736",0,0.509189987182617,2.59,0.5,1
"2737",0,0.467519989013672,1.09,1.25,0
"2738",0,0.396699981689453,0.85,0,0
"2739",0,1.36126998901367,3.02,1.25,0
"2740",1,0.0475500011444092,3.57,1.25,1
"2741",0,0.560589981079102,0.69,1,0
"2742",1,0.433899993896484,1.72,2,1
"2743",0,0.586259994506836,0.79,1.25,0
"2744",1,0.314009990692139,0.76,3,0
"2745",1,0.182880001068115,1.39,3,0
"2746",1,0.127480001449585,2.91,3,0
"2747",1,0.179260005950928,0.92,2,0
"2748",1,0.158870000839233,0.58,2,1
"2749",0,0.324620018005371,0.55,2.5,1
"2750",0,1.80440002441406,1.29,0,0
"2751",0,1.36427993774414,2.88,0,0
"2752",1,1.95184005737305,1.54,2.5,0
"2753",0,1.34001007080078,2.25,1.5,1
"2754",0,0.18576000213623,0.92,1.25,1
"2755",1,0.198570003509521,2.02,1.5,1
"2756",1,0.0550400018692017,1.88,1.5,1
"2757",1,0.333390007019043,0.57,2.5,0
"2758",1,0.196070003509521,0.63,3,0
"2759",1,0.098760004043579,1.28,1.25,1
"2760",0,0.437080001831055,1.21,1.25,0
"2761",0,0.680339965820312,0.91,1.25,0
"2762",0,0.498689994812012,1.14,1,0
"2763",0,0.331629981994629,0.97,1.25,0
"2764",0,0.10253999710083,1.05,2,0
"2765",0,0.271550006866455,0.82,0,0
"2766",0,0.431230010986328,1.12,0.75,0
"2767",0,0.622519989013672,1.26,1.25,0
"2768",1,0.233589992523193,0.79,0,1
"2769",0,0.284020004272461,1.16,0,1
"2770",1,0.486160011291504,2.89,0,1
"2771",0,0.342949981689453,2.39,3.5,0
"2772",0,0.419900016784668,2.2,3,0
"2773",1,0.158009996414185,7.15,1.25,0
"2774",0,0.1869700050354,1.32,1,0
"2775",1,0.237779998779297,0.89,2,0
"2776",0,0.321510009765625,0.79,0.75,0
"2777",1,0.444720001220703,1.26,1.25,0
"2778",0,0.0650299978256226,0.58,1.25,0
"2779",1,0.743669967651367,3.75,1.25,1
"2780",1,0.635950012207031,3.93,0,0
"2781",1,0.605750007629395,2.61,0,0
"2782",1,0.412999992370605,3.22,0,0
"2783",0,0.220590000152588,0.89,1.5,0
"2784",0,0.266459999084473,1.15,0.5,1
"2785",0,0.301870002746582,0.72,1.5,0
"2786",0,0.362070007324219,0.69,1,1
"2787",0,0.49648998260498,1.41,1.25,0
"2788",0,0.80911003112793,1.34,2,0
"2789",0,0.517630004882812,2.06,1.25,0
"2790",1,0.262280006408691,3.14,2.5,0
"2791",1,0.201380004882812,2.42,2.5,0
"2792",0,0.118719997406006,0.58,1.5,1
"2793",0,0.355089988708496,0.98,0,0
"2794",1,0.390779991149902,1.58,2.5,0
"2795",0,0.326660003662109,0.63,0.75,0
"2796",0,0.576209983825684,0.65,0.25,0
"2797",0,0.499010009765625,2.31,0,0
"2798",0,0.274500007629395,1.9,0,0
"2799",0,0.314549999237061,3.34,1.75,0
"2800",1,0.295729999542236,0.69,0,0
"2801",0,0.174400005340576,1.31,0,0
"2802",0,0.290869998931885,0.66,0,0
"2803",0,0.127749996185303,0.51,0,0
"2804",1,0.158179998397827,0.91,0,0
"2805",0,0.415559997558594,0.75,0,1
"2806",0,0.0777799987792969,0.97,0,1
"2807",0,0.154230003356934,0.55,0,1
"2808",1,0.556940002441406,4.67,2,0
"2809",1,0.757740020751953,0.63,2,0
"2810",1,0.524459991455078,0.89,2.25,0
"2811",1,0.474339981079102,1.55,1.5,0
"2812",0,0.634650001525879,2.08,2.5,0
"2813",0,0.428190002441406,0.63,1.25,0
"2814",0,0.236520004272461,0.76,2.25,0
"2815",1,0.474550018310547,1.41,1.25,0
"2816",1,0.39132999420166,2.8,1.25,0
"2817",0,0.86541000366211,1.2,1.75,0
"2818",1,0.64906997680664,0.97,1.25,1
"2819",0,0.430149993896484,1.18,1.5,1
"2820",1,0.131099996566772,0.76,3.5,0
"2821",1,0.106300001144409,1.37,3,0
"2822",0,0.17003999710083,1.26,3.75,0
"2823",0,1.67024993896484,1.21,4,0
"2824",0,1.57936996459961,1.34,1.25,1
"2825",0,0.0759299993515015,3.17,1.25,0
"2826",0,0.160310001373291,1.17,1.25,1
"2827",0,1.43242004394531,2.11,1.75,0
"2828",1,1.77272003173828,0.86,2.5,0
"2829",0,0.577610015869141,3.33,0,0
"2830",1,0.934260025024414,2.5,0,1
"2831",1,0.457439994812012,3.57,0,1
"2832",1,0.55685001373291,2.46,2.5,0
"2833",1,0.820329971313477,3.13,0,0
"2834",1,0.513499984741211,0.92,1.25,0
"2835",1,0.110349998474121,2.16,2.5,0
"2836",0,0.350900001525879,1.15,0,0
"2837",0,0.344459991455078,1.28,0,0
"2838",0,0.92120002746582,1.27,1,0
"2839",1,0.216709995269775,1.19,1.25,0
"2840",0,0.192399997711182,0.77,2,0
"2841",1,1.16107002258301,1.59,3,1
"2842",0,0.354389991760254,0.82,0.5,0
"2843",1,0.489440002441406,2.07,1,0
"2844",1,0.441549987792969,1.61,1,1
"2845",1,0.688050003051758,2.07,1.25,1
"2846",0,0.999100036621094,2.47,1.25,0
"2847",0,0.281450004577637,0.93,2,0
"2848",1,0.0615700006484985,1.17,3,0
"2849",0,0.0597200012207031,1.02,2.25,0
"2850",0,0.273190002441406,0.75,1.25,0
"2851",0,0.163439998626709,1.17,1.25,0
"2852",1,0.209330005645752,1.37,1.25,0
"2853",0,0.486839981079102,1.3,0,0
"2854",1,0.620830001831055,1.41,2.25,0
"2855",0,0.588450012207031,1.84,1.25,0
"2856",1,0.589949989318848,1.22,3,0
"2857",1,0.508300018310547,0.99,1.25,0
"2858",0,0.168369998931885,0.61,2,0
"2859",0,0.132559995651245,1.76,1.5,0
"2860",1,0.86734001159668,1.09,3,1
"2861",0,0.548050003051758,1.38,1.25,0
"2862",0,1.2344100189209,1.75,1,0
"2863",0,1.21415000915527,0.58,1.5,0
"2864",0,0.219979991912842,0.88,3,0
"2865",0,0.834130020141602,2.28,3,0
"2866",0,0.391479988098145,1.55,1.75,0
"2867",0,0.641510009765625,2.03,1,1
"2868",0,0.142390003204346,0.99,0,0
"2869",0,0.0587200021743774,0.58,0,0
"2870",1,0.177940006256104,3.47,1.25,0
"2871",1,0.345190010070801,5.62,1.25,0
"2872",0,0.466360015869141,2.78,3.5,1
"2873",0,0.156490001678467,0.73,0,0
"2874",0,0.089069995880127,0.64,0,0
"2875",1,0.222709999084473,0.81,2,0
"2876",0,0.24117000579834,0.55,0,0
"2877",0,0.263640003204346,0.59,1.25,0
"2878",1,0.153610000610352,0.87,2,1
"2879",1,0.386790008544922,1.51,0,1
"2880",1,0.187590007781982,0.75,1.25,0
"2881",1,0.320309982299805,0.61,2.5,0
"2882",0,0.525120010375977,0.78,1.25,1
"2883",0,1.44576995849609,2.47,1.25,1
"2884",0,1.51065994262695,3.67,0,0
"2885",0,0.281380004882812,3.09,2.5,1
"2886",0,0.200270004272461,1.62,1.5,1
"2887",0,0.256439990997314,0.91,1.75,1
"2888",1,0.833239974975586,0.72,1.25,1
"2889",0,0.838239974975586,0.7,1,1
"2890",1,0.432910003662109,0.98,0,0
"2891",1,0.348089981079102,2.81,1.25,0
"2892",1,0.188950004577637,0.62,2,0
"2893",0,0.15831000328064,0.72,3,0
"2894",0,0.318020000457764,0.64,1.25,0
"2895",0,0.0209699988365173,1.07,1.25,0
"2896",1,0.625660018920898,1.37,2,0
"2897",1,0.202150001525879,1.19,2,0
"2898",1,0.115500001907349,1.4,1.25,0
"2899",1,0.785059967041016,1.9,1,0
"2900",0,0.545250015258789,1.22,0.75,1
"2901",0,0.720759963989258,1.37,2,1
"2902",1,0.327309989929199,7.38,2,1
"2903",0,0.106300001144409,3.04,2,0
"2904",1,0.708809967041016,1.14,1.75,1
"2905",1,0.288139991760254,1.17,3,0
"2906",0,0.203250007629395,0.64,4,1
"2907",1,0.171809997558594,4.19,0,1
"2908",1,0.0506899976730347,1.94,1.25,1
"2909",1,0.211149997711182,1.18,2.5,0
"2910",1,0.277310009002686,0.62,0,0
"2911",0,0.36548999786377,4.95,1.5,1
"2912",0,0.607080001831055,4.39,1.5,1
"2913",0,0.543400001525879,3.9,1,0
"2914",0,0.474259986877441,1.05,1.25,0
"2915",1,0.36681999206543,1.44,0,0
"2916",1,0.28636999130249,3.5,0,0
"2917",0,0.36234001159668,1.42,0,0
"2918",0,0.338160018920898,1.33,0,0
"2919",0,0.600540008544922,1.13,1.25,0
"2920",0,1.07438003540039,0.94,1.25,1
"2921",0,0.870199966430664,0.89,1.25,1
"2922",0,0.340530014038086,0.55,0,0
"2923",1,0.116770000457764,0.92,0,0
"2924",0,0.143830003738403,0.52,0,0
"2925",0,0.215470008850098,0.61,0.25,0
"2926",1,0.891060028076172,0.91,0.5,0
"2927",1,0.715429992675781,9.65,1.25,1
"2928",1,0.653470001220703,4.18,0.75,0
"2929",1,0.267819995880127,1.59,2,1
"2930",1,0.156009998321533,2.08,2,1
"2931",0,0.742519989013672,0.73,1.25,0
"2932",1,0.584930000305176,1.23,2.25,0
"2933",1,0.310839996337891,1.36,2.5,0
"2934",1,0.117370004653931,1.13,1.5,0
"2935",1,0.254740009307861,1.82,1.25,0
"2936",0,0.370989990234375,2.3,0,0
"2937",0,0.680009994506836,1.77,1.25,0
"2938",0,0.613320007324219,2.13,2,0
"2939",0,0.279249992370605,0.86,1.25,0
"2940",0,0.222900009155273,0.67,2.5,0
"2941",0,0.659540023803711,0.76,3,1
"2942",1,0.587900009155273,1.5,0,1
"2943",0,0.383810005187988,2,1.5,0
"2944",0,0.342179985046387,0.52,1.75,1
"2945",0,1.09474998474121,1.44,0,0
"2946",1,0.349949989318848,3.25,3,0
"2947",0,0.453479995727539,0.68,2.25,1
"2948",1,0.342140007019043,0.85,1.75,1
"2949",1,0.255930004119873,0.56,1.75,1
"2950",1,0.541150016784668,0.65,1.25,0
"2951",1,0.36617000579834,0.57,1.5,0
"2952",0,0.344059982299805,0.52,1.25,0
"2953",0,0.182229995727539,2.05,0,1
"2954",0,0.0613199996948242,1.28,1.5,0
"2955",0,0.643980026245117,1.62,1.25,0
"2956",0,0.700419998168945,1.52,1.25,0
"2957",0,0.884140014648438,0.8,0.75,1
"2958",0,0.640250015258789,0.59,0,0
"2959",0,0.976370010375977,0.53,0.5,0
"2960",0,1.68488006591797,1.72,1,0
"2961",1,0.180939998626709,3.38,1.25,0
"2962",0,0.0888399982452393,0.65,0,0
"2963",1,0.40484001159668,1.11,0,0
"2964",1,0.0833699989318848,2.5,0,0
"2965",1,0.243229999542236,3.66,1.25,0
"2966",1,0.282770004272461,4.8,2.25,0
"2967",0,0.308899993896484,1.53,0,0
"2968",0,0.157279996871948,0.58,1.25,1
"2969",1,0.0899199962615967,1.58,0,0
"2970",0,0.232310009002686,0.56,0,0
"2971",0,0.140349998474121,0.67,0,0
"2972",1,0.270300006866455,2.8,0,0
"2973",0,0.647259979248047,3.17,0,0
"2974",0,0.43257999420166,2.68,1.25,0
"2975",0,0.104409999847412,1.64,3.25,0
"2976",0,0.229899997711182,2,1.25,0
"2977",1,0.155120000839233,0.74,1.25,0
"2978",0,0.208390007019043,0.67,3,1
"2979",1,1.1988500213623,2.29,1.25,0
"2980",0,0.387949981689453,1.52,1.25,0
"2981",1,0.412130012512207,0.59,1.25,0
"2982",1,0.411580009460449,1.43,0,0
"2983",1,0.425919990539551,1.35,0,1
"2984",1,0.0644999980926514,1.07,1.25,1
"2985",0,0.26738000869751,1.88,2.25,1
"2986",0,0.0725500011444092,0.61,0,0
"2987",0,0.0726999998092651,0.57,1.25,0
"2988",0,0.114940004348755,1.2,2.5,1
"2989",0,0.131639995574951,0.57,3,0
"2990",1,0.112600002288818,0.86,1.75,1
"2991",1,0.254209995269775,2.54,1.25,0
"2992",1,0.343440017700195,1.13,2.5,1
"2993",1,0.628569984436035,0.58,1.25,1
"2994",0,1.17690002441406,2.86,1.25,1
"2995",1,1.45792007446289,2.95,1.25,0
"2996",0,1.14544998168945,1.28,1.25,1
"2997",0,0.795849990844727,2.8,1.5,0
"2998",1,0.73363998413086,2.66,0,0
"2999",0,0.321609992980957,0.55,2.5,0
"3000",0,0.352220001220703,0.64,1.25,0
"3001",0,0.556469993591309,0.73,0,0
"3002",1,0.705869979858398,0.66,0,0
"3003",1,0.589140014648438,1.23,1,0
"3004",1,0.77734001159668,1.13,1.25,0
"3005",1,0.380709991455078,1.08,0,0
"3006",0,0.101319999694824,0.66,2,1
"3007",0,0.483009986877441,2.34,0,0
"3008",0,0.71,0.72,2.5,0
"3009",0,0.388569984436035,1.26,1.25,1
"3010",0,0.799029998779297,0.73,2.5,1
"3011",0,1.34595001220703,0.57,1.75,1
"3012",0,1.53546005249023,0.98,2,1
"3013",0,0.148579998016357,0.88,2.5,0
"3014",0,0.0997700023651123,0.53,3.5,0
"3015",0,0.263199996948242,0.96,0,0
"3016",0,0.193470001220703,0.52,1.25,1
"3017",0,0.213859996795654,1.08,0.75,1
"3018",0,0.0770800018310547,0.51,1,0
"3019",0,0.228419990539551,0.64,0.75,0
"3020",1,0.208439998626709,0.66,1.25,1
