Id,As,Lsg,Newstat,Oldstat,Func,Rel,Assn,Ed,Drink,Status,Howknow,Cucard,Survey,Change,Why,Time,Shift,Shtime,Fam,Knnosw,Nosw,Inc,Usenow,Nowsw,Comp,X,Y,Nearest,Distcw,Distpw,cw50,cw100,cw150,pw50,pw100,pw150
1033,62,2,0,1,1,1,1,12,23,0,,1,1,0,,,,,,,,,,,1,256929.6538,2632393.57,24.435,144.341,24.435,0,0,1,1,10,20
1038,121,0,0,0,1,1,1,0,23,0,3,1,1,0,,,,,,5,,,,8,1,256957.1646,2632291.165,28.387,175.809,28.387,0,0,0,4,7,14
1040,120,0,0,12,1,1,1,0,23,0,12,1,1,0,,,,,,5,,,,5,1,256927.6784,2632326.564,6.136,138.04,6.136,0,0,1,5,10,17
1044,329,0,0,12,1,1,1,0,1,0,12,0,2,0,,,,,,,,,,,1,256927.6784,2632326.564,6.136,138.04,6.136,0,0,1,5,10,17
1047,152,2,0,0,1,1,1,5,23,0,3,1,1,0,,,,,,,,,,,1,256927.6784,2632326.564,6.136,138.04,6.136,0,0,1,5,10,17
1048,54,0,0,12,1,1,1,3,23,0,12,1,1,0,,,,,,1,,,,1,1,256862.5457,2632212.788,55.783,155.116,55.783,0,0,0,0,6,17
1052,86,2,0,2,1,1,1,5,23,0,2,1,1,0,,,,,,,,,,,1,256893.7606,2631976.798,11.608,364.559,11.608,0,0,0,1,1,2
1059,230,2,0,2,1,1,1,5,23,0,2,1,1,0,,,,,,,,,,1,1,257151.0689,2632007.198,3.715,110.855,3.715,0,0,1,5,13,16
1063,53,2,0,2,1,1,1,8,2,0,3,1,1,0,,,,,,,,,,1,1,257070.3371,2632017.048,12.564,183.457,12.564,0,0,0,6,10,12
1065,163,0,0,12,1,1,1,5,23,0,1,0,1,0,,,,,,1,,5,,1,1,257070.3371,2632017.048,12.564,183.457,12.564,0,0,0,6,10,12
1066,205,0,0,12,1,1,1,7,23,0,12,1,1,0,,,,,,1,,10,,1,1,257070.3371,2632017.048,12.564,183.457,12.564,0,0,0,6,10,12
1068,171,0,0,12,1,1,1,0,23,0,23,2,1,0,,,,,,4,,,,,1,257114.7707,2632173.463,58.651,175.955,58.651,0,0,0,0,2,4
1071,54,2,0,12,1,1,0,0,23,0,123,0,1,0,,,,,,5,,,,5,1,257166.0198,2632057.549,45.143,82.821,45.143,0,1,1,3,8,18
1078,353,0,0,12,1,1,1,5,23,0,12,0,0,0,,,,,,4,,,,,1,256832.0786,2632058.355,94.347,295.232,94.347,0,0,0,0,2,4
1079,368,1,0,12,1,1,0,5,23,0,23,2,1,0,,,,,,4,,,,,1,256848.4149,2632069.715,76.486,286.757,76.486,0,0,0,0,2,4
1081,93,0,0,12,1,1,0,6,23,0,23,2,1,0,,,,,,1,,,,,1,257094.2149,2631576.558,57.227,114.728,57.227,0,0,1,0,9,16
1082,58,0,0,12,1,2,0,12,3,0,12,1,1,0,,,,,,1,,,,,1,257094.3409,2631563.813,45.61,104.983,45.61,0,0,1,1,7,16
1090,124,2,0,0,1,1,0,16,23,0,,1,1,0,,,,,,,,,,,1,257158.6824,2631660.798,6.329,174.047,6.329,0,0,0,4,5,12
1091,59,2,0,2,1,1,1,0,23,0,3,0,1,0,,,,,,,,,,,1,257176.4277,2631675.09,23.099,188.494,23.099,0,0,0,4,7,12
1092,128,2,0,0,0,2,0,12,2,0,12,0,1,0,,,,,,,1,,,,1,257183.5367,2631622.707,9.686,136.965,9.686,0,0,1,4,5,10
1093,167,0,0,12,1,1,0,0,23,0,12,1,1,0,,,,,,1456,,,,157,1,257162.8787,2631617.143,16.358,130.279,16.358,0,0,1,3,5,10
1096,116,0,0,12,1,1,1,10,23,0,12,0,1,0,,,,,,1,,,,,1,257237.3976,2631692.719,25.711,217.923,25.711,0,0,0,3,11,14
1098,110,0,0,12,1,1,1,0,23,0,12,1,1,0,,,,,,16,,,,8,1,257239.1379,2631644.489,47.488,173.825,47.488,0,0,0,1,9,14
1099,72,1,0,0,1,1,0,3,23,0,1,0,0,0,,,,,,1,,,,1,1,257269.1823,2631682.768,3.407,221.484,3.407,0,0,0,4,10,17
1100,101,0,0,12,1,1,1,0,23,0,12,1,1,0,,,,,,1,,,,8,1,257261.4448,2631707.829,5.358,240.75,5.358,0,0,0,4,10,17
1103,108,2,0,1,1,1,1,2,23,1,23,1,1,0,,,,,3,,,3,,,1,90.61624,23.7774,62.502,157.218,62.502,0,0,0,0,8,19
1107,103,0,0,12,1,1,1,0,23,0,23,1,1,0,,,,,,5,,,,5,1,257276.419,2631648.112,27.87,195.522,27.87,0,0,0,2,10,15
1109,51,0,0,1,1,1,1,14,23,0,13,1,1,0,,,,,,1,,,,,1,257293.5859,2631648.193,31.782,205.786,31.782,0,0,0,2,9,18
1115,153,0,0,12,1,1,1,5,23,0,12,1,1,0,,,,,,4,,,,,1,257316.5567,2631710.598,3.252,269.764,3.252,0,0,0,6,12,17
1120,92,0,0,12,1,1,1,5,23,0,12,1,1,0,,,,,,1,,,,5,1,257316.5567,2631710.598,3.252,269.764,3.252,0,0,0,6,12,17
1121,64,0,0,12,1,1,1,0,23,0,12,1,1,0,,,,,,5,,,,8,1,257316.5567,2631710.598,3.252,269.764,3.252,0,0,0,6,12,17
1142,56,1,0,1,1,1,1,3,23,1,23,1,1,0,,,,,5,,,3,,,1,257378.2498,2631751.117,13.667,334.428,13.667,0,0,0,3,13,17
1145,355,0,0,12,1,1,0,0,23,0,23,1,1,0,,,,,,5,,,,,1,257409.3459,2631750.78,12.779,347.947,12.779,0,0,0,4,12,16
1158,55,0,0,0,1,1,1,0,23,0,3,1,1,0,,,,,,5,,,,5,1,257272.142,2631920.03,50.366,141.39,50.366,0,0,1,0,3,12
1170,57,0,0,12,1,1,0,0,23,0,23,1,1,0,,,,,,5,,,,8,1,256963.9457,2631450.209,34.309,205.153,34.309,0,0,0,1,14,45
1180,53,0,0,12,1,1,1,0,23,1,23,1,1,0,,,,,,5,,,,5,1,256848.1581,2631528.426,4.875,320.337,4.875,0,0,0,23,49,74
1184,56,0,0,13,1,1,1,0,23,0,23,1,1,0,,,,,,4,,,,4,1,256896.8508,2631472.758,16.135,269.313,16.135,0,0,0,15,41,63
1186,71,0,0,12,1,1,1,0,23,0,23,0,1,0,,,,,,6,,,,,1,256888.8296,2631450.547,7.179,279.338,7.179,0,0,0,8,33,55
1187,75,0,0,12,1,1,0,0,23,0,23,0,1,0,,,,,,6,,,,,1,256900.662,2631456.812,20.204,266.831,20.204,0,0,0,10,37,59
1188,69,0,0,12,1,1,0,5,23,0,23,1,1,0,,,,,,1,,,,8,1,256907.2854,2631456.516,21.264,260.286,21.264,0,0,0,8,34,58
1202,82,0,0,12,1,1,1,4,23,0,23,0,0,0,,,,,,5,,,,,1,256899.4421,2631414.541,32.797,276.003,32.797,0,0,0,7,21,47
1203,93,0,0,12,1,1,0,3,23,0,23,1,1,0,,,,,,5,,,,5,1,256886.6399,2631411.247,27.951,289.221,27.951,0,0,0,7,23,48
1207,52,1,0,12,1,1,1,0,23,0,23,0,1,0,,,,,,1,,,,1,1,256831.4008,2631421.224,33.578,340.779,33.578,0,0,0,4,33,65
1210,69,0,0,12,1,1,0,0,23,0,23,0,1,0,,,,,,5,,,,5,1,256766.3883,2631446.325,11.195,401.459,11.195,0,0,0,9,34,77
1211,51,0,0,12,1,1,0,5,23,0,23,0,1,0,,,,,,1,,,,1,1,256767.2223,2631445.388,10.204,400.725,10.204,0,0,0,9,34,76
1265,72,1,0,12,1,1,1,5,23,0,23,1,1,0,,,,,,,,,,,1,256485.431,2631435.351,38.84,474.229,38.84,0,0,0,3,18,28
1266,68,1,0,2,1,1,1,5,23,1,23,1,1,0,,,,,,,,,,,1,256512.2189,2631441.549,33.208,482.995,33.208,0,0,0,1,15,32
1268,81,0,0,12,1,1,1,5,23,1,23,1,1,0,,,,,,1,,,,8,1,256481.4842,2631382.6,7.532,518.77,7.532,0,0,0,4,11,24
1269,70,0,0,12,1,1,1,12,1,0,23,1,1,0,,,,,,1,,,,8,1,256491.8836,2631424.901,38.728,486.505,38.728,0,0,0,2,16,28
1290,266,0,0,12,1,1,0,5,23,0,23,1,1,0,,,,,,5,,,,,1,256328.1655,2631331.253,9.006,457.29,9.006,0,0,0,3,11,24
1295,95,2,0,2,1,1,1,12,23,0,23,1,1,0,,,,,,,,,,,1,256237.6051,2631332.963,19.397,372.423,19.397,0,0,0,3,12,20
1309,61,0,0,3,1,1,1,3,23,1,23,1,1,0,,,,,,,,,,,1,256246.8449,2631387.103,25.008,362.332,25.008,0,0,0,5,11,18
1313,113,0,0,12,1,1,1,4,23,0,23,1,1,0,,,,,,4,,,,4,1,256199.7238,2631334.155,32.127,336.781,32.127,0,0,0,3,11,20
1320,51,1,0,0,1,1,0,5,23,0,23,1,1,0,,,,,,,,,,,1,256198.4604,2631279.326,47.026,321.738,47.026,0,0,0,2,12,18
1322,121,1,0,2,1,1,0,4,1,0,23,1,1,0,,,,,,,,,,,1,256172.4034,2631266.099,36.108,293.911,36.108,0,0,0,2,8,15
1323,59,0,0,12,1,1,0,4,23,0,23,2,1,0,,,,,,4,,,,4,1,256105.4472,2631206.098,86.979,224.577,86.979,0,0,0,0,3,10
1357,51,1,0,3,1,1,1,12,23,0,2,1,1,0,,,,,,,,,,,1,255893.8405,2631105.136,1.646,119.221,1.646,0,0,1,5,19,32
1360,68,0,0,12,1,1,1,5,23,0,2,1,1,0,,,,,,14,,,,8,1,255853.8533,2631072.199,20.051,154.037,20.051,0,0,0,7,28,44
1375,53,0,0,12,1,1,1,12,23,1,23,1,1,0,,,,,,4,,,,,1,255712.2567,2630960.455,11.83,313.009,11.83,0,0,0,5,25,40
1381,63,0,0,12,1,1,1,5,23,0,23,1,1,0,,,,,,1,,,,8,1,255680.6925,2630963.389,33.304,328.82,33.304,0,0,0,5,23,38
1407,73,0,0,12,1,1,0,0,23,0,23,1,1,0,,,,,,1,,,,8,1,256653.6325,2631644.165,19.816,453.048,19.816,0,0,0,10,19,32
1408,91,0,0,12,1,1,1,4,23,0,23,1,1,0,,,,,,1,,,,1,1,256663.0667,2631639.204,21.268,463.705,21.268,0,0,0,11,19,35
1410,82,0,0,12,1,1,1,5,23,0,23,1,1,0,,,,,,1,,,,4,1,256678.6689,2631657.41,17.492,470.135,17.492,0,0,0,4,19,28
1411,67,1,0,2,1,1,1,4,23,0,23,1,1,0,,,,,,,,,,,1,256681.1043,2631670.851,29.714,467.169,29.714,0,0,0,1,19,26
1413,81,0,0,12,1,1,0,4,23,0,23,0,0,0,,,,,,1,,,,1,1,256745.0605,2631663.866,23.895,456.435,23.895,0,0,0,2,10,32
1423,59,0,0,12,1,1,1,5,23,0,23,1,1,0,,,,,,1,,,,8,1,255691.1505,2630636.328,11.581,434.852,11.581,0,0,0,6,12,18
1430,65,0,0,12,1,1,1,9,23,0,23,1,1,0,,,,,,1,,,,1,1,255771.3345,2630492.772,26.85,349.059,26.85,0,0,0,3,6,14
1444,53,1,0,2,1,1,1,14,23,0,23,1,1,0,,,,,,4,,,,,1,259240.7703,2634681.106,13.578,273.914,13.578,0,0,0,8,14,19
1445,58,0,0,12,1,1,1,10,23,0,23,1,1,0,,,,,,1,,,,8,1,259279.4769,2634668.827,25.7,282.011,25.7,0,0,0,3,15,18
1446,56,1,0,2,1,1,1,10,23,0,23,1,1,0,,,,,,1,,,,8,1,259284.3401,2634644.554,12.07,306.15,12.07,0,0,0,5,15,21
1450,95,0,0,12,1,1,0,8,23,0,23,0,0,0,,,,,,1,,,,8,1,259289.9658,2634625.254,7.694,325.408,7.694,0,0,0,5,10,22
1453,61,0,0,12,1,1,0,8,23,0,23,1,1,0,,,,,,1,,,,8,1,259252.5112,2634620.891,22.155,331.832,22.155,0,0,0,3,15,23
1455,72,0,0,12,1,1,0,9,23,0,23,0,0,0,,,,,,1,,,,8,1,259272.9495,2634603.376,8.828,347.677,8.828,0,0,0,3,11,23
1461,58,1,0,2,1,1,0,9,23,0,23,2,1,0,,,,,,,,,,,1,259228.5123,2634587.864,36.393,367.878,36.393,0,0,0,2,14,28
1462,103,1,0,3,1,1,1,8,23,1,2,1,1,0,,,,,,,,,,8,1,259226.5683,2634562.966,39.059,392.76,39.059,0,0,0,3,11,30
1474,85,0,0,12,1,1,1,6,23,0,23,1,1,0,,,,,,4,,,,4,1,259173.5455,2634491.086,34.305,473.963,34.305,0,0,0,3,22,24
1483,52,0,0,12,1,1,0,10,23,0,23,1,1,0,,,,,,,,,,8,1,259198.8568,2634398.881,26.198,559.167,26.198,0,0,0,5,7,21
1489,54,1,0,2,1,1,1,5,23,0,23,1,1,0,,,,,,4,,,,,1,259219.9852,2634453.377,11.7,502.112,11.7,0,0,0,7,10,25
1491,61,1,0,2,1,1,1,4,23,0,23,1,1,0,,,,,,,,,,,1,259144.4979,2634389.629,51.466,579.453,51.466,0,0,0,0,12,21
1532,121,0,0,12,1,1,1,5,23,0,23,1,1,0,,,,,,1,,,,,1,258303.2691,2633772.811,90.458,716.666,90.458,0,0,0,0,1,5
1534,90,0,0,12,1,1,0,8,23,0,23,0,0,0,,,,,,1,,,,,1,258324.2916,2633749.56,65.96,699.302,65.96,0,0,0,0,4,14
1551,58,1,0,0,1,1,0,4,23,0,23,0,0,0,,,,,,1,,,,8,1,258513.8142,2633681.387,50.53,676.653,50.53,0,0,0,0,13,28
1581,96,0,0,1,1,1,1,8,23,0,23,0,0,0,,,,,,24,,,,,1,259109.5196,2632075.112,71.081,296.27,71.081,0,0,0,0,1,4
1587,140,1,0,2,1,1,1,5,23,0,23,0,0,0,,,,,,24,,,,,1,258510.1622,2631884.728,23.07,333.218,23.07,0,0,0,1,6,11
1602,295,1,0,12,1,1,0,0,23,0,23,1,1,0,,,,,,34,,,,,1,258704.878,2632921.208,126.319,126.319,140.634,0,0,1,0,0,1
1603,327,0,0,12,1,1,1,0,23,0,23,1,1,0,,,,,,34,,,,,1,258726.7936,2632931,136.21,136.21,139.36,0,0,1,0,0,1
1604,193,0,0,12,1,1,0,5,23,0,23,0,0,0,,,,,,34,,,,,1,258741.8898,2632919.113,155.42,155.42,156.878,0,0,0,0,0,0
1606,286,0,0,12,1,1,1,5,23,0,23,0,0,0,,,,,,34,,,,,1,258838.1057,2632890.362,178.756,251.975,178.756,0,0,0,0,0,0
1607,228,0,0,12,1,1,1,8,23,0,23,1,1,0,,,,,,34,,,,,1,259057.9742,2632837.389,58.648,154.856,58.648,0,0,0,0,5,12
1631,228,1,0,13,1,1,1,7,23,1,23,1,1,0,,,,,,,,,,,1,259150.6864,2632792.077,28.739,184.778,28.739,0,0,0,2,7,12
1652,192,0,0,12,1,1,1,5,23,0,23,2,1,0,,,,,,4,,,,4,1,259231.7722,2632854.81,31.63,159.092,31.63,0,0,0,2,5,9
1660,170,0,0,12,1,1,1,5,23,0,23,1,1,0,,,,,,4,,,,4,1,259402.8832,2632894.623,144.635,286.449,144.635,0,0,0,0,0,1
1662,178,0,0,12,1,1,0,5,23,0,23,2,1,0,,,,,,4,,,,4,1,259440.4926,2632908.033,157.24,319.608,157.24,0,0,0,0,0,0
1671,86,0,0,12,1,1,0,12,23,0,23,1,1,0,,,,,,4,,,,,1,258269.6354,2632543.239,25.247,547.473,25.247,0,0,0,3,7,17
1672,92,0,0,12,1,1,0,10,23,0,23,1,1,0,,,,,,4,,,,,1,258254.8703,2632524.094,2.239,562.883,2.239,0,0,0,2,9,24
1676,51,0,0,12,1,1,1,8,23,0,23,0,0,0,,,,,,4,,,,,1,258212.4516,2632528.127,25.538,551.758,25.538,0,0,0,4,12,27
1679,196,0,0,12,1,1,1,12,23,0,23,1,1,0,,,,,,4,,,,,1,258287.2156,2632395.203,9.402,666.675,9.402,0,0,0,5,21,37
1682,91,0,0,12,1,1,1,12,23,0,23,1,1,0,,,,,,4,,,,,1,258326.8543,2632397.681,27.194,636.791,27.194,0,0,0,5,16,29
1684,5,1,0,1,0,1,1,12,23,1,23,1,1,0,,,,,,,,,,,1,258362.96,2632371.777,2.644,592.425,2.644,0,0,0,3,14,28
1688,347,0,0,12,1,1,0,12,23,0,23,1,1,0,,,,,,4,,,,,1,258258.6898,2632600.117,30.51,489.631,30.51,0,0,0,1,3,10
1729,62,0,0,12,1,1,1,4,23,0,23,0,0,0,,,,,,1,,,,8,1,258557.4332,2632201.952,20.064,334.549,20.064,0,0,0,4,12,16
1734,52,0,0,12,1,1,0,5,1,0,23,1,1,0,,,,,,1,,,,1,1,258599.0613,2632150.471,48.391,270.666,48.391,0,0,0,1,12,16
1740,107,1,0,1,1,1,0,5,2,1,23,1,1,0,,,,,,1,,,,8,1,258569.9717,2632138.583,23.648,289.282,23.648,0,0,0,9,13,17
1743,53,0,0,12,1,1,0,10,23,0,23,1,1,0,,,,,,1,,,,8,1,258587.3235,2632068.301,44.584,245.943,44.584,0,0,0,1,8,20
1754,122,1,0,2,1,1,1,5,1,0,2,0,1,0,,,,,,,,,,,1,258513.1808,2631943.404,21.961,314.974,21.961,0,0,0,3,10,13
1755,91,1,0,0,1,1,1,5,23,0,3,1,1,0,,,,,,,,,,,1,258597.8887,2631937.559,14.003,233.53,14.003,0,0,0,1,8,11
1756,65,2,0,2,1,1,1,12,23,0,3,0,1,0,,,,,,,,,,,1,258609.5227,2631993.137,34.494,213.797,34.494,0,0,0,3,5,11
1757,219,1,0,2,1,1,1,15,23,0,3,0,1,0,,,,,,,,,,,1,258639.5877,2632022.738,67.24,185.209,67.24,0,0,0,0,3,9
1758,245,1,0,2,1,1,1,15,23,0,2,1,1,0,,,,,,,,,,,1,258642.1824,2632025.465,70.538,183.014,70.538,0,0,0,0,3,9
1768,229,0,0,12,1,1,0,6,23,0,23,1,1,0,,,,,,4,,,,4,1,258646.4991,2632121.24,102.114,215.008,102.114,0,0,0,0,0,16
1769,259,0,0,12,1,1,1,5,23,0,23,1,1,0,,,,,,4,,,,4,1,258661.7708,2632079.064,114.487,180.319,114.487,0,0,0,0,0,11
1776,351,1,0,12,1,1,0,5,23,0,23,0,0,0,,,,,,4,,,,,1,258705.904,2632096.241,152.519,152.519,158.39,0,0,0,0,0,0
1782,291,1,0,12,0,1,0,0,23,0,23,1,1,0,,,,,,4,,,,,1,258766.4234,2632087.106,105.001,105.001,192.556,0,0,1,0,0,0
1785,298,1,0,12,1,1,1,8,23,0,23,0,0,0,,,,,,4,,,,,1,258748.5905,2632026.645,79.675,79.675,174.933,0,1,1,0,0,0
1787,263,0,0,12,1,1,0,5,23,0,23,1,1,0,,,,,,4,,,,4,1,258699.5447,2632020.63,125.524,125.61,125.524,0,0,1,0,0,4
1788,129,0,0,12,1,1,0,5,23,0,23,0,0,0,,,,,,4,,,,4,1,258707.8557,2631999.254,115.389,115.389,127.122,0,0,1,0,0,4
1792,56,1,0,0,1,1,0,9,23,0,23,0,0,0,,,,,,,,,,,1,258753.6494,2631993.688,69.783,69.783,164.099,0,1,1,0,0,0
1793,159,0,0,12,1,1,0,5,23,0,23,1,1,0,,,,,,1,,,,4,1,258775.8057,2631977.068,52.182,52.182,178.965,0,1,1,0,0,0
1794,287,0,0,12,1,1,1,9,23,0,23,2,1,0,,,,,,1,,,,4,1,258756.8905,2631882.275,134.099,134.099,141.12,0,0,1,0,0,1
1795,111,0,0,12,1,1,1,8,23,0,23,2,1,0,,,,,,1,,,,4,1,258689.4079,2631881.553,95.467,177.935,95.467,0,0,0,0,1,3
1796,109,0,0,12,1,1,0,8,23,0,23,0,0,0,,,,,,4,,,,4,1,258687.4378,2631814.364,64.998,229.047,64.998,0,0,0,0,1,3
1797,289,0,0,12,1,1,1,5,23,0,23,1,1,0,,,,,,4,,,,,1,258694.7479,2631794.112,43.598,241.685,43.598,0,0,0,1,1,3
1798,67,0,0,12,1,1,1,4,23,0,23,1,1,0,,,,,,4,,,,,1,258682.0522,2631725.809,33.709,277.852,33.709,0,0,0,1,2,3
1800,108,0,0,12,1,1,1,0,23,0,23,1,1,0,,,,,,4,,,,,1,258626.3469,2631687.402,20.009,255.246,20.009,0,0,0,1,2,3
1803,171,0,0,1,1,1,1,5,23,0,23,1,1,0,,,,,,4,,,,,1,258624.5386,2631650.312,22.62,222.109,22.62,0,0,0,2,2,3
1804,283,1,0,1,1,1,0,0,23,0,23,0,0,0,,,,,,,,,,,1,259005.5437,2631832.147,106.489,247,106.489,0,0,0,0,0,2
1808,178,0,0,12,1,1,0,0,23,0,23,1,1,0,,,,,,4,,,,,1,258904.5105,2631776.211,202.134,236.967,202.134,0,0,0,0,0,0
1809,194,0,0,12,1,1,0,4,23,0,23,0,0,0,,,,,,4,,,,,1,258871.1622,2631784.154,170.428,219.937,170.428,0,0,0,0,0,0
1810,136,0,0,12,1,1,1,5,23,0,23,1,1,0,,,,,,4,,,,,1,258821.9114,2631878.051,120.764,120.764,173.053,0,0,1,0,0,0
1812,138,0,0,12,1,2,0,4,23,0,23,2,1,0,,,,,,4,,,,,1,258631.8858,2631744.374,72.359,307.104,72.359,0,0,0,0,2,4
1814,84,0,0,12,1,1,0,8,23,0,23,0,0,0,,,,,,4,,,,,1,258572.6924,2631710.827,75.369,299.932,75.369,0,0,0,0,2,4
1816,98,0,0,12,1,1,0,5,23,0,23,0,1,0,,,,,,4,,,,,1,258580.0872,2631726.217,79.36,309.901,79.36,0,0,0,0,1,4
1817,90,0,0,12,1,1,1,5,23,0,23,1,1,0,,,,,,4,,,,,1,258592.9399,2631752.965,93.586,328.62,93.586,0,0,0,0,2,5
1818,132,0,0,12,1,2,1,6,23,0,23,0,0,0,,,,,,4,,,,,1,258615.7031,2631772.715,80.184,306.906,80.184,0,0,0,0,2,5
1819,159,1,0,2,1,1,1,5,23,0,23,1,1,0,,,,,,,,,,,1,258620.791,2631772.076,82.671,303.964,82.671,0,0,0,0,2,5
1820,307,0,0,12,1,1,0,10,23,0,23,0,0,0,,,,,,4,,,,,1,258653.2228,2631800.899,70.778,260.912,70.778,0,0,0,0,2,5
1821,85,0,0,12,1,1,0,10,23,0,23,1,1,0,,,,,,4,,,,,1,258621.8246,2631854.425,34.51,247.823,34.51,0,0,0,1,3,6
1822,129,0,0,2,1,1,1,5,23,0,23,1,1,0,,,,,,4,,,,,1,258640.4299,2631869.442,56.734,223.956,56.734,0,0,0,0,2,8
1823,253,0,0,12,1,1,0,5,23,1,23,1,1,0,,,,,,4,,,,,1,258626.1697,2631880.576,49.621,229.819,49.621,0,0,0,1,3,8
1825,153,1,0,0,1,1,1,0,23,0,23,1,1,0,,,,,,,,,,,1,258567.3124,2631561.514,73.905,190.446,73.905,0,0,0,0,1,2
1827,175,0,0,12,1,1,1,0,23,0,23,1,1,0,,,,,,4,,,,,1,258592.2642,2631559.62,68.781,169.53,68.781,0,0,0,0,1,2
1828,111,1,0,0,1,1,1,5,23,0,23,1,1,0,,,,,,,,,,,1,258591.5127,2631575.699,52.929,180.808,52.929,0,0,0,0,1,2
1831,243,0,0,12,1,1,1,2,23,0,23,0,0,0,,,,,,4,,,,,1,258574.3973,2631476.814,150.193,150.193,153.278,0,0,0,0,0,0
1832,157,1,0,1,1,1,0,5,23,0,23,1,1,0,,,,,,,,,,,1,258577.8089,2631457.181,138.024,144.665,138.024,0,0,1,0,0,1
1833,222,0,0,12,1,1,1,5,23,0,23,1,1,0,,,,,,,,,,,1,258603.8106,2631467.274,119.653,119.653,148.05,0,0,1,0,0,1
1834,295,1,0,13,1,1,1,0,23,0,23,0,0,0,,,,,,,,,,,1,258613.8993,2631481.141,112.577,112.577,147.571,0,0,1,0,0,1
1835,159,1,0,13,1,2,0,0,23,0,23,2,0,0,,,,,,,,,,,1,258718.0294,2631467.77,17.418,17.418,195.062,1,1,1,0,0,0
1836,254,0,0,12,1,1,1,5,23,0,23,0,0,0,,,,,,4,,,,,1,258750.631,2631455.777,28.713,28.713,209.743,1,1,1,0,0,0
1837,106,0,0,12,1,1,1,5,23,0,23,1,1,0,,,,,,4,,,,,1,258757.7573,2631465.261,38.224,38.224,221.333,1,1,1,0,0,0
1840,123,1,0,13,1,1,1,0,23,0,23,2,0,0,,,,,,,,,,,1,258718.5699,2631469.608,19.091,19.091,196.81,1,1,1,0,0,0
1841,179,1,0,2,1,1,1,0,23,0,23,1,1,0,,,,,,,,,,,1,258718.0694,2631470.17,19.744,19.744,196.915,1,1,1,0,0,0
1842,256,0,0,12,1,1,1,4,23,0,23,1,1,0,,,,,,4,,,,,1,258666.7645,2631879.16,77.439,196.981,77.439,0,0,0,0,2,6
1847,301,0,0,12,1,1,1,0,23,0,23,1,1,0,,,,,,4,,,,,1,259037.8869,2631355.514,67.074,315.763,67.074,0,0,0,0,2,3
1848,288,0,0,12,1,1,1,5,23,0,23,1,1,0,,,,,,4,,,,,1,259065.2863,2631347.487,38.852,328.365,38.852,0,0,0,1,2,3
1850,270,1,0,12,1,1,0,5,23,0,23,1,1,0,,,,,,4,,,,,1,259103.3276,2631345.745,16.781,355.047,16.781,0,0,0,2,2,3
1852,366,1,0,12,1,2,1,0,23,0,23,0,0,0,,,,,,4,,,,,1,259117.2009,2631352.163,28.763,369.776,28.763,0,0,0,2,2,3
1853,93,1,0,12,1,1,1,6,23,0,23,0,0,0,,,,,,4,,,,,1,259116.933,2631376.914,14.243,385.96,14.243,0,0,0,1,2,3
1855,117,1,0,12,1,1,1,5,23,0,23,0,0,0,,,,,,4,,,,,1,259143.3314,2631370.011,32.956,401.277,32.956,0,0,0,1,2,3
1856,446,0,0,12,1,1,1,5,23,0,23,0,0,0,,,,,,4,,,,,1,259131.3465,2631354.513,38.954,382.19,38.954,0,0,0,2,2,3
1857,211,0,0,1,1,1,1,5,23,0,23,1,1,0,,,,,,4,,,,,1,259153.0177,2631288.223,67.384,363.3,67.384,0,0,0,0,1,2
1858,317,0,0,12,1,1,1,0,23,0,23,1,1,0,,,,,,4,,,,,1,259178.2525,2631303.316,82.802,391.306,82.802,0,0,0,0,1,2
1859,365,1,0,2,1,1,1,5,23,0,23,1,1,0,,,,,,,,,,,1,259192.5147,2631282.026,104.232,369.807,104.232,0,0,0,0,0,2
1860,180,1,0,2,1,1,1,5,23,0,23,1,1,0,,,,,,,,,,,1,259122.8053,2631280.415,54.153,333.121,54.153,0,0,0,0,1,3
1862,560,1,0,2,1,1,1,0,23,0,23,1,1,0,,,,,,,,,,,1,259059.2731,2631364.023,53.213,336.244,53.213,0,0,0,0,2,3
1866,418,0,0,12,1,1,1,5,23,0,23,1,1,0,,,,,,4,,,,,1,258526.813,2631303.827,31.665,244.659,31.665,0,0,0,2,4,5
1877,344,1,0,2,1,1,0,5,23,0,23,0,0,0,,,,,,,,,,,1,258681.1272,2631282.97,97.403,172.905,97.403,0,0,0,0,1,2
1878,274,1,0,2,1,1,1,0,23,0,23,1,1,0,,,,,,,,,,,1,258705.595,2631272.405,124.05,179.271,124.05,0,0,0,0,0,1
1879,321,0,0,12,1,1,1,5,23,0,23,1,1,0,,,,,,4,,,,,1,258717.0386,2631306.38,126.8,144.61,126.8,0,0,1,0,0,1
1881,129,0,0,12,1,1,1,5,23,0,23,1,0,0,,,,,,4,,,,,1,258726.5912,2631155.525,115.013,115.013,194.993,0,0,1,0,0,0
1882,581,1,0,2,1,1,1,0,23,0,23,1,1,0,,,,,,,,,,,1,258826.2705,2631119.699,9.372,9.372,200.692,1,1,1,0,0,0
1894,332,0,0,12,1,1,1,5,23,0,23,2,1,0,,,,,,4,,,,,1,259029.2033,2631099.329,72.098,195.784,72.098,0,0,0,0,3,17
1906,323,1,0,2,1,1,1,0,23,0,23,0,0,0,,,,,,,,,,,1,258909.0957,2631112.779,75.113,75.113,143.108,0,1,1,0,0,1
1912,132,0,0,12,1,1,0,12,23,0,23,1,1,0,,,,,,4,,,,,1,258474.6173,2631027.683,31.1,369.697,31.1,0,0,0,1,6,9
